Ö¸Êý´úÂë,Ö¸ÊýÃû³Æ,·¢²¼ÈÕÆÚ,¿ªÅÌÖ¸Êý,×î¸ßÖ¸Êý,×îµÍÖ¸Êý,ÊÕÅÌÖ¸Êý,³É½»Á¿(ÒÚ¹É),³É½»¶î(ÒÚÔª),ÕÇµø·ù(%),»»ÊÖÂÊ(%),ÊÐÓ¯ÂÊ(±¶),ÊÐ¾»ÂÊ(±¶),¾ù¼Û(Ôª),³É½»¶îÕ¼±È(%),Á÷Í¨ÊÐÖµ(ÒÚÔª),Æ½¾ùÁ÷Í¨ÊÐÖµ(ÒÚÔª),¹ÉÏ¢ÂÊ(%)
801040,¸ÖÌú,2010-04-12 00:00:00.0,3301.26,3306.48,3239.32,3248.10,6.21,48.96,-1.56,0.9900,138.0500,1.8100,9.41,1.7200,4469.14,135.43,1.25
801040,¸ÖÌú,2010-04-09 00:00:00.0,3284.79,3299.46,3272.86,3299.46,4.46,36.19,0.61,0.7100,140.2400,1.8400,9.47,1.6400,4539.8,137.57,1.23
801040,¸ÖÌú,2010-04-08 00:00:00.0,3326.79,3327.25,3268.48,3279.59,5.51,45.38,-1.91,0.8800,139.3900,1.8300,9.38,1.9500,4512.46,136.74,1.24
801040,¸ÖÌú,2010-04-07 00:00:00.0,3353.76,3370.69,3314.81,3343.36,6.47,48.49,-0.31,1.0300,142.1000,1.8700,9.59,2.3300,4600.21,139.4,1.21
801040,¸ÖÌú,2010-04-06 00:00:00.0,3357.48,3368.04,3336.42,3353.74,5.66,44.4,0.18,0.9000,142.5400,1.8000,9.54,1.9600,4614.49,139.83,1.21
801040,¸ÖÌú,2010-04-02 00:00:00.0,3330.68,3348.76,3323.88,3347.67,6.78,52.88,0.77,1.0800,142.2800,1.8000,9.55,2.2500,4606.13,139.58,1.21
801040,¸ÖÌú,2010-04-01 00:00:00.0,3288.66,3322.19,3284.40,3322.19,5.47,43.53,1.08,0.8700,141.2000,1.7900,9.47,1.7700,4571.08,138.52,1.22
801040,¸ÖÌú,2010-03-31 00:00:00.0,3325.77,3326.41,3271.60,3286.78,4.61,38.9,-1.10,0.7300,139.7000,1.7800,9.38,1.9900,4522.36,137.04,1.23
801040,¸ÖÌú,2010-03-30 00:00:00.0,3332.80,3338.20,3315.95,3323.42,4.07,32.3,-0.21,0.6500,140.3100,1.8000,9.46,1.6900,4535.46,137.44,1.23
801040,¸ÖÌú,2010-03-29 00:00:00.0,3270.32,3335.92,3270.02,3330.40,6.45,50.55,2.02,1.0300,140.6100,1.8000,9.45,2.4200,4544.98,137.73,1.23
801040,¸ÖÌú,2010-03-26 00:00:00.0,3239.44,3272.06,3221.31,3264.52,4.08,32.07,0.48,0.6500,137.8300,1.7700,9.28,1.9200,4455.07,135,1.25
801040,¸ÖÌú,2010-03-25 00:00:00.0,3272.03,3285.07,3223.66,3248.89,5.24,40.52,-0.96,0.8400,137.1700,1.7600,9.22,2.2400,4433.74,134.36,1.26
801040,¸ÖÌú,2010-03-24 00:00:00.0,3313.39,3321.27,3267.96,3280.25,5.78,44.95,-0.99,0.9200,138.4900,1.7800,9.32,2.5500,4476.53,135.65,1.25
801040,¸ÖÌú,2010-03-23 00:00:00.0,3338.79,3370.82,3312.63,3313.11,6.14,46.13,-0.86,0.9800,139.8800,1.7900,9.30,2.6600,4521.35,137.01,1.23
801040,¸ÖÌú,2010-03-22 00:00:00.0,3357.71,3357.71,3319.31,3341.81,4.29,35.13,-0.58,0.6900,141.0900,1.8100,9.35,2.0300,4560.51,138.2,1.22
801040,¸ÖÌú,2010-03-19 00:00:00.0,3326.58,3361.95,3295.25,3361.46,4.52,36.17,1.01,0.7200,141.9200,1.8200,9.38,2.2300,4587.33,139.01,1.22
801040,¸ÖÌú,2010-03-18 00:00:00.0,3347.74,3356.32,3312.20,3328.00,3.75,29.61,-0.52,0.6000,140.5100,1.8000,9.28,1.7500,4541.67,137.63,1.23
801040,¸ÖÌú,2010-03-17 00:00:00.0,3305.95,3345.72,3294.39,3345.36,4.21,33.81,1.70,0.6700,141.2400,1.8100,9.29,2.1100,4565.35,138.34,1.22
801040,¸ÖÌú,2010-03-16 00:00:00.0,3269.90,3295.11,3260.87,3289.28,2.88,22.28,0.46,0.4600,138.8700,1.7800,9.07,2.0700,4488.83,136.03,1.24
801040,¸ÖÌú,2010-03-15 00:00:00.0,3356.66,3356.98,3259.60,3274.20,4.46,34.09,-2.61,0.7100,138.2400,1.7700,9.04,2.9100,4468.25,135.4,1.25
801040,¸ÖÌú,2010-03-12 00:00:00.0,3424.80,3444.82,3359.76,3361.87,5.47,44.6,-1.77,0.8700,141.9400,1.8300,9.26,3.2500,4587.9,139.03,1.22
801040,¸ÖÌú,2010-03-11 00:00:00.0,3415.33,3444.68,3388.28,3422.33,5.98,48.08,0.31,0.9600,144.4900,1.8600,9.45,3.2500,4670.41,141.53,1.19
801040,¸ÖÌú,2010-03-10 00:00:00.0,3393.30,3463.52,3384.21,3411.83,5.93,48.32,0.33,0.9500,144.2000,1.8500,9.36,3.1300,4653.32,141.01,1.20
801040,¸ÖÌú,2010-03-09 00:00:00.0,3395.47,3425.10,3344.86,3400.51,5.31,44.37,0.11,0.8500,143.7200,1.8500,9.40,2.6900,4637.88,140.54,1.20
801040,¸ÖÌú,2010-03-08 00:00:00.0,3342.21,3407.86,3342.21,3396.80,5.18,41.93,1.91,0.8300,143.5700,1.8500,9.35,2.8600,4632.82,140.39,1.20
801040,¸ÖÌú,2010-03-05 00:00:00.0,3304.03,3362.77,3302.96,3333.14,4.35,34.85,0.87,0.7000,140.8800,1.8100,9.19,2.1500,4545.99,137.76,1.23
801040,¸ÖÌú,2010-03-04 00:00:00.0,3383.63,3399.04,3293.92,3304.51,5.93,45.69,-2.29,0.9500,139.6700,1.8000,9.09,1.9400,4506.94,136.57,1.24
801040,¸ÖÌú,2010-03-03 00:00:00.0,3343.40,3383.76,3318.33,3381.84,5.71,44.32,1.06,0.9100,142.9300,1.8400,9.29,2.0400,4612.41,139.77,1.21
801040,¸ÖÌú,2010-03-02 00:00:00.0,3384.91,3388.44,3333.54,3346.46,4.54,35.84,-1.08,0.7500,136.3900,1.7800,9.18,1.7700,4401.19,133.37,1.27
801040,¸ÖÌú,2010-03-01 00:00:00.0,3345.23,3383.10,3345.23,3383.10,5.48,42.28,1.25,0.9100,137.8800,1.8000,9.24,2.0900,4449.38,134.83,1.25
801040,¸ÖÌú,2010-02-26 00:00:00.0,3383.10,3384.41,3334.22,3341.21,5.06,40.11,-1.40,0.8500,135.9500,1.7800,9.15,2.1400,4345.22,131.67,1.28
801040,¸ÖÌú,2010-02-25 00:00:00.0,3370.96,3404.20,3358.80,3388.52,6.98,53.55,0.20,1.1700,137.8800,1.8000,9.23,2.5000,4406.75,133.54,1.27
801040,¸ÖÌú,2010-02-24 00:00:00.0,3261.04,3381.78,3243.49,3381.78,7.7,58.63,2.67,1.2900,137.6000,1.8000,9.17,3.4900,4397.98,133.27,1.27
801040,¸ÖÌú,2010-02-23 00:00:00.0,3302.72,3307.99,3226.87,3293.86,4.11,31.39,-0.60,0.6900,134.0300,1.7500,8.93,2.2700,4283.63,129.81,1.30
801040,¸ÖÌú,2010-02-22 00:00:00.0,3316.33,3352.73,3296.73,3313.70,3.6,28.29,-0.30,0.6100,134.8300,1.7600,8.99,2.3900,4309.43,130.59,1.29
801040,¸ÖÌú,2010-02-12 00:00:00.0,3289.77,3323.53,3275.17,3323.53,3.82,29.19,1.06,0.6400,135.2300,1.7700,9.00,2.9300,4322.21,130.98,1.29
801040,¸ÖÌú,2010-02-11 00:00:00.0,3196.26,3308.00,3192.76,3288.56,5.9,45.41,2.86,0.9900,133.8100,1.7500,8.96,4.5700,4276.72,129.6,1.30
801040,¸ÖÌú,2010-02-10 00:00:00.0,3170.37,3197.12,3169.97,3197.00,3.05,24.05,1.29,0.5100,130.0900,1.7000,8.81,2.3700,4157.65,125.99,1.34
801040,¸ÖÌú,2010-02-09 00:00:00.0,3129.57,3160.76,3129.34,3156.25,2.91,22,0.64,0.4900,128.4300,1.6800,8.67,2.1300,4104.65,124.38,1.36
801040,¸ÖÌú,2010-02-08 00:00:00.0,3133.22,3162.22,3129.09,3136.29,2.8,20.81,0.08,0.4700,127.6200,1.6700,8.61,1.8100,4078.7,123.6,1.37
801040,¸ÖÌú,2010-02-05 00:00:00.0,3131.28,3160.83,3114.70,3133.63,4.96,37.97,-2.31,0.8300,127.5100,1.6700,8.58,2.1700,4075.24,123.49,1.37
801040,¸ÖÌú,2010-02-04 00:00:00.0,3193.36,3234.52,3176.13,3207.88,4.56,34.68,-0.41,0.7700,130.5300,1.7100,8.74,1.9600,4171.8,126.42,1.34
801040,¸ÖÌú,2010-02-03 00:00:00.0,3149.67,3220.96,3084.70,3220.96,5.65,42.04,2.42,0.9500,131.0600,1.7200,8.75,2.4100,4188.81,126.93,1.33
801040,¸ÖÌú,2010-02-02 00:00:00.0,3162.94,3196.70,3144.68,3144.75,4.31,33.1,-0.34,0.7200,127.9600,1.6700,8.54,2.3400,4089.71,123.93,1.36
801040,¸ÖÌú,2010-02-01 00:00:00.0,3217.19,3224.81,3134.37,3155.63,5,36.18,-2.18,0.8400,128.4000,1.6800,8.63,2.3000,4103.85,124.36,1.36
801040,¸ÖÌú,2010-01-29 00:00:00.0,3200.84,3271.31,3190.53,3225.82,5.02,38.72,-0.02,0.8400,131.2600,1.7200,8.91,2.6400,4195.14,127.13,1.33
801040,¸ÖÌú,2010-01-28 00:00:00.0,3184.68,3240.64,3163.74,3226.43,4.63,35.98,0.81,0.7800,131.2800,1.7200,8.90,2.9000,4195.93,127.15,1.33
801040,¸ÖÌú,2010-01-27 00:00:00.0,3215.32,3232.34,3151.27,3200.48,5.22,38.62,-0.40,0.8800,130.2300,1.7000,8.82,2.9700,4162.18,126.13,1.34
801040,¸ÖÌú,2010-01-26 00:00:00.0,3299.46,3320.45,3197.51,3213.47,6.58,47.76,-2.86,1.1000,130.7600,1.7100,8.87,3.0400,4179.07,126.64,1.33
801040,¸ÖÌú,2010-01-25 00:00:00.0,3327.16,3365.01,3306.65,3308.22,7.99,58.29,-1.44,1.3400,131.6200,1.7800,9.11,4.2900,4302.29,130.37,1.37
801040,¸ÖÌú,2010-01-22 00:00:00.0,3415.41,3418.75,3300.74,3356.56,8.45,68.56,-3.03,1.4700,133.5700,1.8200,9.26,3.0700,4254.09,128.91,1.31
801040,¸ÖÌú,2010-01-21 00:00:00.0,3505.44,3524.77,3431.38,3461.33,6.67,57.64,-1.50,1.1600,137.7300,1.8700,9.59,2.9000,4386.87,132.94,1.27
801040,¸ÖÌú,2010-01-20 00:00:00.0,3657.23,3666.62,3505.74,3513.91,8.48,73.09,-3.87,1.4700,139.8300,1.9000,9.71,2.5400,4453.51,134.95,1.25
801040,¸ÖÌú,2010-01-19 00:00:00.0,3627.07,3677.66,3626.19,3655.41,7.75,66.41,0.72,1.3500,145.4600,1.9800,10.10,2.7400,4632.84,140.39,1.20
801040,¸ÖÌú,2010-01-18 00:00:00.0,3598.12,3629.47,3568.76,3629.19,6.43,57.33,0.41,1.1200,144.4100,1.9600,10.14,2.3000,4599.6,139.38,1.21
801040,¸ÖÌú,2010-01-15 00:00:00.0,3613.16,3619.86,3576.71,3614.51,6.2,56.15,-0.17,1.0800,143.8300,1.9600,10.02,2.4100,4581,138.82,
801040,¸ÖÌú,2010-01-14 00:00:00.0,3587.30,3621.69,3543.54,3620.67,6.94,64.14,1.21,1.2100,144.0700,1.9600,10.00,2.5000,4588.8,139.05,1.22
801040,¸ÖÌú,2010-01-13 00:00:00.0,3621.67,3637.83,3563.35,3577.47,9.22,82.89,-3.29,1.6000,142.3600,1.9400,9.84,3.0000,4534.05,137.4,1.23
801040,¸ÖÌú,2010-01-12 00:00:00.0,3670.87,3718.57,3590.37,3699.24,7.04,63.5,0.66,1.2200,147.2000,2.0000,10.07,2.5200,4688.37,142.07,1.19
801040,¸ÖÌú,2010-01-11 00:00:00.0,3755.55,3788.10,3661.08,3674.84,5.54,49.83,-0.63,0.9600,146.2300,1.9900,9.84,2.0500,4657.45,141.13,1.20
801040,¸ÖÌú,2010-01-08 00:00:00.0,3672.11,3700.04,3627.28,3698.08,5.55,49.7,0.30,0.9700,147.1500,2.0000,9.92,2.7700,4686.9,142.03,1.19
801040,¸ÖÌú,2010-01-07 00:00:00.0,3786.51,3825.35,3681.98,3686.86,6.22,54.67,-3.04,1.0800,146.7100,2.0000,9.91,2.3900,4672.68,141.6,1.19
801040,¸ÖÌú,2010-01-06 00:00:00.0,3754.66,3860.43,3745.82,3802.48,6.51,57.99,0.86,1.1300,151.3100,2.0600,10.17,2.5200,4819.21,146.04,1.16
801040,¸ÖÌú,2010-01-05 00:00:00.0,3784.02,3801.94,3710.03,3770.08,5.82,50.74,-0.44,1.0100,150.0200,2.0400,10.13,2.1700,4778.15,144.79,1.17
801040,¸ÖÌú,2010-01-04 00:00:00.0,3838.67,3847.63,3786.67,3786.67,4.83,43.51,-1.00,0.8400,150.6800,2.0500,10.12,2.2500,4799.17,145.43,1.16
801040,¸ÖÌú,2009-12-31 00:00:00.0,3812.88,3826.55,3766.62,3824.97,5.19,45.08,-0.02,0.9000,152.2000,2.0700,10.13,2.4900,4847.71,146.9,1.15
801040,¸ÖÌú,2009-12-30 00:00:00.0,3745.16,3829.25,3743.44,3825.80,7.36,63.73,1.98,1.2800,152.2400,2.0700,10.13,3.1000,4848.77,146.93,1.15
801040,¸ÖÌú,2009-12-29 00:00:00.0,3725.61,3751.47,3694.00,3751.47,4.87,44.12,0.93,0.8500,149.2800,2.0300,10.10,2.6500,4754.56,144.08,1.17
801040,¸ÖÌú,2009-12-28 00:00:00.0,3645.33,3748.31,3645.18,3716.94,5,42.12,2.07,0.8200,147.5200,1.9700,9.74,2.6400,4903,140.09,1.14
801040,¸ÖÌú,2009-12-25 00:00:00.0,3638.16,3670.34,3626.87,3641.50,3.95,34.58,-0.08,0.6500,143.6500,1.9300,9.60,2.3000,4774.43,136.41,1.17
801040,¸ÖÌú,2009-12-24 00:00:00.0,3508.39,3655.59,3502.21,3644.47,5.93,50.72,3.84,0.9800,143.7700,1.9300,9.55,2.8600,4778.31,136.52,1.17
801040,¸ÖÌú,2009-12-23 00:00:00.0,3465.28,3513.62,3450.94,3509.61,4.27,34.78,1.05,0.7000,138.4500,1.8600,9.21,2.7400,4601.5,131.47,1.21
801040,¸ÖÌú,2009-12-22 00:00:00.0,3563.87,3583.99,3465.24,3473.27,4.45,36.55,-2.46,0.7300,137.0100,1.8400,9.09,2.5800,4553.86,130.11,1.22
801040,¸ÖÌú,2009-12-21 00:00:00.0,3561.02,3573.48,3508.42,3560.85,4.15,34.55,-0.18,0.6800,140.4700,1.8800,9.45,2.8100,4668.69,133.39,1.19
801040,¸ÖÌú,2009-12-18 00:00:00.0,3575.01,3627.84,3548.41,3567.42,5.49,46.67,-1.19,0.9100,140.7300,1.8900,9.41,2.8000,4677.3,133.64,1.19
801040,¸ÖÌú,2009-12-17 00:00:00.0,3720.73,3737.42,3605.54,3610.24,5.71,48.49,-3.04,0.9400,143.0000,1.9100,8.95,2.8000,4722.07,138.88,1.18
801040,¸ÖÌú,2009-12-16 00:00:00.0,3751.84,3783.44,3712.46,3723.28,4.9,42.91,-1.64,0.8100,147.4800,1.9700,9.22,2.5600,4869.91,143.23,1.14
801040,¸ÖÌú,2009-12-15 00:00:00.0,3796.48,3819.78,3776.30,3785.22,7.47,58.74,-0.76,1.2300,149.9300,2.0000,9.32,3.1900,4950.92,145.62,1.12
801040,¸ÖÌú,2009-12-14 00:00:00.0,3818.27,3831.82,3689.49,3814.18,10.23,79.71,-0.17,1.6900,151.0800,2.0200,9.35,4.1600,4988.8,146.73,1.12
801040,¸ÖÌú,2009-12-11 00:00:00.0,3855.66,3881.38,3810.63,3820.65,9.28,72.58,0.30,1.5300,151.3300,2.0200,9.41,4.3400,4997.25,146.98,1.11
801040,¸ÖÌú,2009-12-10 00:00:00.0,3821.19,3856.60,3753.61,3809.39,6.63,57.42,0.29,1.0900,150.8900,2.0100,9.39,3.3800,4982.52,146.54,1.12
801040,¸ÖÌú,2009-12-09 00:00:00.0,3788.41,3845.96,3777.99,3798.38,7.64,65.64,-1.09,1.2600,150.4500,2.0100,9.33,3.2600,4968.12,146.12,1.12
801040,¸ÖÌú,2009-12-08 00:00:00.0,3876.23,3881.93,3788.38,3840.42,9.39,79.38,-1.05,1.5500,152.1200,2.0300,9.52,3.3300,5023.11,147.74,1.11
801040,¸ÖÌú,2009-12-07 00:00:00.0,3828.71,3889.59,3819.01,3881.11,10.27,88.37,1.14,1.7000,153.7300,2.0500,9.65,3.7700,5076.34,149.3,1.10
801040,¸ÖÌú,2009-12-04 00:00:00.0,3808.71,3894.19,3713.48,3837.19,14.09,118.16,0.47,2.3300,151.9900,2.0300,9.48,3.3900,5018.9,147.61,1.11
801040,¸ÖÌú,2009-12-03 00:00:00.0,3741.95,3860.51,3712.75,3819.41,12.41,104.28,1.70,2.0500,151.2900,2.0200,9.46,3.7100,4995.65,146.93,1.12
801040,¸ÖÌú,2009-12-02 00:00:00.0,3749.86,3771.27,3709.70,3755.56,11.51,97.01,0.04,1.9000,148.7600,1.9800,9.38,3.2400,4912.13,144.47,1.14
801040,¸ÖÌú,2009-12-01 00:00:00.0,3585.52,3753.94,3556.89,3753.94,12.76,103.75,4.57,2.1100,148.6900,1.9800,9.33,3.7600,4910,144.41,1.14
801040,¸ÖÌú,2009-11-30 00:00:00.0,3487.10,3590.23,3487.10,3590.01,8.74,68.48,3.91,1.4400,142.2000,1.9000,9.04,2.9500,4695.59,138.11,1.19
801040,¸ÖÌú,2009-11-27 00:00:00.0,3571.83,3604.14,3449.05,3455.06,11.63,89.22,-5.36,1.9200,136.8500,1.8300,8.71,3.5600,4519.07,132.91,1.23
801040,¸ÖÌú,2009-11-26 00:00:00.0,3850.37,3864.55,3636.25,3650.65,17.43,142.04,-5.43,2.8800,144.6000,1.9300,9.16,3.8800,4774.9,140.44,1.17
801040,¸ÖÌú,2009-11-25 00:00:00.0,3621.15,3860.32,3604.01,3860.32,20.73,162.58,5.49,3.4200,152.9100,2.0400,9.69,5.1700,5049.14,148.5,1.10
801040,¸ÖÌú,2009-11-24 00:00:00.0,3666.54,3852.37,3624.86,3659.53,27.57,222.02,0.85,4.5500,144.9500,1.9300,9.27,5.3600,4786.51,140.78,1.17
801040,¸ÖÌú,2009-11-23 00:00:00.0,3591.91,3628.71,3575.07,3628.71,11.66,96.91,1.08,1.9200,143.7300,1.9200,9.36,3.2800,4746.19,139.59,1.18
801040,¸ÖÌú,2009-11-20 00:00:00.0,3564.93,3617.61,3533.10,3589.88,11.43,90.81,0.09,1.8900,142.1900,1.9000,9.23,3.1100,4695.4,138.1,1.19
801040,¸ÖÌú,2009-11-19 00:00:00.0,3556.13,3604.32,3522.98,3586.53,9.76,77.29,1.02,1.6100,142.0600,1.9000,9.20,2.7000,4691.01,137.97,1.19
801040,¸ÖÌú,2009-11-18 00:00:00.0,3565.70,3579.43,3522.22,3550.17,8.78,70.79,-0.56,1.4500,140.6200,1.8800,9.10,2.7100,4643.45,136.57,1.20
801040,¸ÖÌú,2009-11-17 00:00:00.0,3597.63,3621.82,3562.61,3570.33,11.25,89.98,-0.05,1.8600,141.4200,1.8900,9.12,3.2800,4669.82,137.35,1.19
801040,¸ÖÌú,2009-11-16 00:00:00.0,3443.55,3572.12,3443.55,3572.12,14.51,115.7,4.08,2.4000,141.4900,1.8900,9.14,3.6000,4672.16,137.42,1.19
801040,¸ÖÌú,2009-11-13 00:00:00.0,3435.40,3451.72,3361.04,3432.20,9.27,75.79,-0.48,1.5300,135.9500,1.8100,8.79,3.1800,4489.15,132.03,1.24
801040,¸ÖÌú,2009-11-12 00:00:00.0,3402.44,3485.12,3402.44,3448.83,11.41,90.79,1.72,1.8800,136.6100,1.8200,8.81,4.0500,4510.91,132.67,1.24
801040,¸ÖÌú,2009-11-11 00:00:00.0,3375.82,3428.75,3362.14,3390.37,9.3,72.44,0.28,1.5400,133.8300,1.7900,8.70,3.4400,4419.38,129.98,1.26
801040,¸ÖÌú,2009-11-10 00:00:00.0,3408.05,3452.07,3378.85,3380.77,11.9,94.95,-0.21,1.9700,133.4600,1.7800,8.70,3.9900,4406.85,129.61,1.27
801040,¸ÖÌú,2009-11-09 00:00:00.0,3318.80,3405.70,3318.80,3388.03,11.53,91.01,2.00,1.9100,133.7400,1.7900,8.71,3.9600,4416.31,129.89,1.26
801040,¸ÖÌú,2009-11-06 00:00:00.0,3293.31,3321.69,3293.31,3321.69,13.2,101.33,1.49,2.1900,131.1200,1.7500,8.51,3.7900,4329.83,127.35,1.29
801040,¸ÖÌú,2009-11-05 00:00:00.0,3252.19,3279.22,3216.51,3273.06,8.39,61.92,0.65,1.3900,129.2000,1.7300,8.38,2.7600,4266.44,125.48,1.31
801040,¸ÖÌú,2009-11-04 00:00:00.0,3213.98,3277.52,3175.48,3252.01,9.77,74.12,1.24,1.6200,128.3700,1.7200,8.31,2.9500,4238.99,124.68,1.32
801040,¸ÖÌú,2009-11-03 00:00:00.0,3165.03,3221.91,3155.01,3212.12,8.03,59.4,1.73,1.3300,126.8000,1.7000,8.16,2.3200,4186.99,123.15,1.33
801040,¸ÖÌú,2009-11-02 00:00:00.0,3019.32,3157.75,3005.70,3157.53,7.05,48.26,2.31,1.1700,124.6400,1.6900,7.97,2.1900,4115.84,121.05,1.36
801040,¸ÖÌú,2009-10-30 00:00:00.0,3112.64,3125.61,3080.70,3086.28,5.58,39.59,0.78,0.9300,120.0700,1.6500,7.78,2.2600,4022.96,118.32,1.39
801040,¸ÖÌú,2009-10-29 00:00:00.0,3083.43,3095.26,3048.22,3062.25,5.95,42.59,-2.78,0.9900,119.1300,1.6600,7.73,2.5800,3991.64,117.4,1.40
801040,¸ÖÌú,2009-10-28 00:00:00.0,3161.75,3183.10,3080.54,3149.72,7.18,53.29,-0.89,1.1900,122.5300,1.7100,8.00,3.1900,4105.66,120.75,1.36
801040,¸ÖÌú,2009-10-27 00:00:00.0,3288.66,3288.66,3177.92,3177.92,8.46,64.86,-4.23,1.4000,123.6300,1.7300,8.07,3.1800,4142.42,121.84,1.35
801040,¸ÖÌú,2009-10-26 00:00:00.0,3303.58,3341.44,3279.94,3318.46,7.71,59.67,0.49,1.3000,129.8000,1.8100,8.41,3.0500,4280.89,125.91,1.30
801040,¸ÖÌú,2009-10-23 00:00:00.0,3256.92,3333.98,3256.92,3302.39,9.02,68.37,1.26,1.5200,129.1700,1.8000,8.33,3.0400,4259.49,125.28,1.31
801040,¸ÖÌú,2009-10-22 00:00:00.0,3298.22,3310.15,3250.88,3261.15,7.54,57.79,-1.33,1.2700,127.5600,1.7800,8.23,3.2400,4206.3,123.71,1.33
801040,¸ÖÌú,2009-10-21 00:00:00.0,3282.93,3340.26,3245.00,3305.00,11.52,88.05,0.77,1.9400,129.2700,1.8000,8.36,4.0000,4262.86,125.38,1.31
801040,¸ÖÌú,2009-10-20 00:00:00.0,3284.01,3291.86,3254.30,3279.73,8.67,66.06,0.23,1.4600,128.2900,1.7900,8.29,2.8200,4230.26,124.42,1.32
801040,¸ÖÌú,2009-10-19 00:00:00.0,3160.38,3287.78,3151.61,3272.27,10.17,76.61,3.19,1.7100,127.9900,1.7900,8.28,3.8200,4220.64,124.14,1.32
801040,¸ÖÌú,2009-10-16 00:00:00.0,3180.90,3189.81,3105.87,3170.97,7.27,53.21,-0.07,1.2200,124.0300,1.7300,8.02,3.6400,4089.98,120.29,1.36
801040,¸ÖÌú,2009-10-15 00:00:00.0,3162.93,3231.92,3154.47,3173.34,9.71,71.51,1.55,1.6300,124.1200,1.7300,8.03,4.7100,4093.04,120.38,1.36
801040,¸ÖÌú,2009-10-14 00:00:00.0,3104.98,3170.93,3088.78,3124.75,9.76,69.93,0.61,1.6400,122.2200,1.7100,7.84,3.7700,4030.37,118.54,1.38
801040,¸ÖÌú,2009-10-13 00:00:00.0,3015.91,3107.22,3011.13,3105.70,8.29,56.72,2.72,1.3900,121.4800,1.7000,7.77,4.6400,4005.8,117.82,1.39
801040,¸ÖÌú,2009-10-12 00:00:00.0,3042.14,3042.14,2980.79,3023.34,6.76,46.84,-0.85,1.1400,118.2600,1.6500,7.55,3.4700,3899.57,114.69,1.43
801040,¸ÖÌú,2009-10-09 00:00:00.0,2964.11,3051.85,2948.17,3049.22,6.48,45.23,5.00,1.0900,119.2700,1.6700,7.58,3.6600,3932.95,115.67,1.42
801040,¸ÖÌú,2009-09-30 00:00:00.0,2890.82,2936.74,2890.82,2903.97,4.11,26.72,0.80,0.6900,113.5900,1.5900,7.18,2.8500,3745.6,110.16,1.49
801040,¸ÖÌú,2009-09-29 00:00:00.0,2924.57,2937.21,2818.42,2881.00,5.62,35.97,-1.63,0.9400,112.6900,1.5700,7.11,3.5900,3715.97,109.29,1.50
801040,¸ÖÌú,2009-09-28 00:00:00.0,3014.96,3047.86,2922.36,2928.63,4.69,31.7,-2.63,0.7900,114.5500,1.6000,7.26,3.0600,3777.4,111.1,1.48
801040,¸ÖÌú,2009-09-25 00:00:00.0,3020.51,3036.40,2980.59,3007.82,4.57,30.85,-0.97,0.7700,117.6500,1.6400,7.46,2.8500,3879.55,114.1,1.44
801040,¸ÖÌú,2009-09-24 00:00:00.0,3009.62,3069.74,2953.44,3037.25,6.57,45.29,-0.06,1.1000,118.8000,1.6600,7.55,3.0500,3917.51,115.22,1.42
801040,¸ÖÌú,2009-09-23 00:00:00.0,3100.64,3120.13,3011.89,3039.08,7.74,54.57,-1.76,1.3000,118.8700,1.6600,7.57,3.3000,3919.88,115.29,1.42
801040,¸ÖÌú,2009-09-22 00:00:00.0,3207.63,3208.67,3091.78,3093.51,9.87,69.47,-3.79,1.6600,121.0000,1.6900,7.76,3.5900,3990.09,117.36,1.40
801040,¸ÖÌú,2009-09-21 00:00:00.0,3227.00,3227.00,3123.31,3215.37,7.92,58.79,-1.69,1.3300,125.6200,1.7600,8.08,3.0100,4142.32,121.83,1.35
801040,¸ÖÌú,2009-09-18 00:00:00.0,3399.93,3399.93,3240.92,3270.71,10.11,74.04,-4.03,1.7000,127.7800,1.7900,8.17,2.8500,4213.61,123.93,1.32
801040,¸ÖÌú,2009-09-17 00:00:00.0,3378.86,3426.21,3373.60,3408.09,7.45,57.82,1.01,1.2500,133.1500,1.8600,8.55,2.3300,4390.59,129.14,1.27
801040,¸ÖÌú,2009-09-16 00:00:00.0,3432.14,3432.14,3326.83,3373.98,10.45,78.64,-2.47,1.7600,131.8200,1.8400,8.44,3.3600,4346.66,127.84,1.28
801040,¸ÖÌú,2009-09-15 00:00:00.0,3411.17,3521.76,3356.34,3459.34,13.27,100.78,1.72,2.2300,135.1500,1.8900,8.65,4.4300,4456.62,131.08,1.25
801040,¸ÖÌú,2009-09-14 00:00:00.0,3369.03,3406.85,3359.20,3400.91,8.84,66.33,1.06,1.4900,132.8700,1.8600,8.43,2.9400,4381.34,128.86,
801040,¸ÖÌú,2009-09-11 00:00:00.0,3298.15,3392.41,3295.26,3365.17,9.11,67.31,1.22,1.6400,125.9300,1.8600,8.32,3.5600,4149.91,122.06,1.34
801040,¸ÖÌú,2009-09-10 00:00:00.0,3343.19,3381.43,3315.45,3324.62,10.27,81.82,-1.47,1.8500,124.4100,1.8400,8.27,4.8500,4099.9,120.59,1.36
801040,¸ÖÌú,2009-09-09 00:00:00.0,3264.40,3376.66,3210.18,3374.17,15.02,112.24,3.41,2.7000,126.2700,1.8600,8.38,5.2500,4160.97,122.38,1.34
