指数代码,指数名称,发布日期,开盘指数,最高指数,最低指数,收盘指数,成交量(亿股),成交额(亿元),涨跌幅(%),换手率(%),市盈率(倍),市净率(倍),均价(元),成交额占比(%),流通市值(亿元),平均流通市值(亿元),股息率(%),
801010,农林牧渔,2006-07-26 00:00:00.0,672.59,675.61,667.26,671.26,2.45,9.83,-0.26,3.04,51.6,1.78,5.27,3.63,353.69,7.07,1.06,
801010,农林牧渔,2006-07-25 00:00:00.0,663.01,675.94,655.24,673,2.5,10.66,1.49,3.1,51.69,1.79,5.26,3.57,354.65,7.09,1.05,
801010,农林牧渔,2006-07-24 00:00:00.0,651.48,663.35,644.92,663.09,2.16,9.48,0.62,2.68,50.8,1.75,5.18,3.59,349.39,6.99,1.07,
801010,农林牧渔,2006-07-21 00:00:00.0,652.45,659.01,652.19,658.97,1.91,8.63,0.93,2.35,50.5,1.74,5.06,3.33,347.59,6.82,1.08,
801010,农林牧渔,2006-07-20 00:00:00.0,644.8,653.89,642.37,652.87,1.65,7.08,0.88,2.04,50.04,1.73,5.04,2.78,344.38,6.75,1.09,
801010,农林牧渔,2006-07-19 00:00:00.0,659.56,660.45,640.13,647.16,2.34,9.54,-2.13,2.89,49.65,1.71,5.01,2.94,341.53,6.7,1.02,
801010,农林牧渔,2006-07-18 00:00:00.0,656.23,661.24,652.72,661.24,2.1,9.05,0.39,2.59,50.31,1.76,5.11,2.99,349,6.84,1.06,
801010,农林牧渔,2006-07-17 00:00:00.0,638.35,658.69,637.96,658.69,2.68,12.58,2.25,3.31,50.41,1.76,5.11,3.94,347.7,6.82,1.02,
801010,农林牧渔,2006-07-14 00:00:00.0,627.27,647.4,626.13,644.21,2.94,12.18,1.11,3.63,49.43,1.72,5.04,3.09,340.06,6.67,1.04,
801010,农林牧渔,2006-07-13 00:00:00.0,677.41,680.96,637.13,637.13,4.32,18.8,-6.72,5.35,49.07,1.71,5.02,2.99,336.39,6.6,1.03,
801010,农林牧渔,2006-07-12 00:00:00.0,684.8,689.8,678.32,683.06,4.57,17.4,-1,5.65,52.67,1.84,5.32,3.54,360.64,7.07,0.96,
801010,农林牧渔,2006-07-11 00:00:00.0,685.87,689.97,683.94,689.97,2.59,12.02,0.35,3.21,52.54,1.84,5.4,3.05,364.3,7.14,0.97,
801010,农林牧渔,2006-07-10 00:00:00.0,683.67,689.06,679.32,687.55,2.95,14.57,0.66,3.66,51.58,1.83,5.41,3.83,362.79,7.11,0.98,
801010,农林牧渔,2006-07-07 00:00:00.0,687.14,690.21,678.72,683.06,3.21,14.14,-0.23,3.99,51.51,1.82,5.38,3.12,358.71,7.03,1.04,
801010,农林牧渔,2006-07-06 00:00:00.0,664.72,684.62,664.04,684.62,3.23,14.93,2.93,4.02,51.72,1.83,5.38,3.34,359.54,7.05,1.08,
801010,农林牧渔,2006-07-05 00:00:00.0,671.7,673.41,655.66,665.11,3.66,14.64,-1.71,4.55,50.42,1.79,5.25,3.6,349.28,6.85,1.11,
801010,农林牧渔,2006-07-04 00:00:00.0,675.1,685.76,667.19,676.7,4.17,19.02,-0.21,5.18,51.31,1.82,5.3,3.64,355.35,6.97,1.09,
801010,农林牧渔,2006-07-03 00:00:00.0,672.85,678.16,671.91,678.11,2.41,10.32,0.49,2.99,51.28,1.82,5.28,2.24,356.16,6.98,1.09,
801010,农林牧渔,2006-06-30 00:00:00.0,680.69,685.36,669.58,674.79,3.42,13.89,-1.21,4.26,50.89,1.8,5.25,3.07,354.43,6.95,1.1,
801010,农林牧渔,2006-06-29 00:00:00.0,670.42,685.87,670.42,683.09,3.66,16.33,1.7,4.55,51.39,1.82,5.34,3.54,358.79,7.04,1.08,
801010,农林牧渔,2006-06-28 00:00:00.0,676.42,677.51,670.53,671.64,2.55,12.54,-0.97,3.17,50.39,1.78,5.28,4.16,352.77,6.92,1.16,
801010,农林牧渔,2006-06-27 00:00:00.0,665.61,683.21,664.03,678.23,3.89,18.85,2.02,4.84,50.94,1.8,5.33,5.54,356.21,6.98,1.15,
801010,农林牧渔,2006-06-26 00:00:00.0,646.29,664.88,646.29,664.82,3.71,16.63,3.04,4.61,48.52,1.83,5.21,4.61,349.17,6.85,1.22,
801010,农林牧渔,2006-06-23 00:00:00.0,630.49,646.39,628.18,645.23,2.8,12.43,1.92,3.53,47.78,1.73,5.08,4.08,337.69,6.62,1.3,
801010,农林牧渔,2006-06-22 00:00:00.0,629.68,637.05,626.07,633.07,2.81,12.16,0.26,3.54,46.86,1.7,4.98,4.07,331.4,6.5,1.32,
801010,农林牧渔,2006-06-21 00:00:00.0,634.63,639.98,627.52,631.41,3.14,13.27,-0.73,3.96,46.69,1.69,4.96,3.71,330.54,6.48,1.34,
801010,农林牧渔,2006-06-20 00:00:00.0,620.48,636.03,616.95,636.03,2.99,13.46,2.29,3.77,46.95,1.67,4.99,4.12,332.93,6.53,1.33,
801010,农林牧渔,2006-06-19 00:00:00.0,614.01,626.99,606.45,621.8,2.52,11.19,0.45,3.17,45.92,1.64,4.87,3.28,325.49,6.38,1.36,
801010,农林牧渔,2006-06-16 00:00:00.0,599.93,621.02,599.52,619.02,3.65,14.81,3.28,4.6,45.77,1.63,4.85,4.86,324,6.35,1.37,
801010,农林牧渔,2006-06-15 00:00:00.0,590.55,602.06,588.24,599.38,3.32,11.51,1.85,4.18,44.47,1.58,4.7,4.6,313.72,6.15,1.38,
801010,农林牧渔,2006-06-14 00:00:00.0,591.45,592.58,579.99,588.5,2.71,8.84,-0.99,3.42,40.21,1.52,4.67,3.2,308.66,6.05,1.46,
801010,农林牧渔,2006-06-13 00:00:00.0,593.04,601.87,587.1,594.39,1.3,6.14,-0.01,1.75,41.49,1.53,4.75,2.07,304.16,5.96,1.46,
801010,农林牧渔,2006-06-12 00:00:00.0,586.52,599,584.76,594.42,1.45,6.66,0.64,1.95,42.26,1.56,4.78,2.43,310.27,6.08,1.25,
801010,农林牧渔,2006-06-09 00:00:00.0,599.9,607.73,590.62,590.62,2.01,9.13,-2.36,2.71,41.95,1.55,4.77,2.23,308.28,6.04,1.26,
801010,农林牧渔,2006-06-08 00:00:00.0,599.66,607.58,584.18,604.92,2.29,10.97,-0.56,3.08,42.93,1.58,4.86,2.37,315.73,6.19,1.23,
801010,农林牧渔,2006-06-07 00:00:00.0,653.8,657.18,608.32,608.32,2.78,13.63,-7.24,3.75,43.13,1.58,4.89,2.45,317.52,6.23,1.23,
801010,农林牧渔,2006-06-06 00:00:00.0,657.86,663.88,654.98,655.8,2.9,15.41,-1.03,3.93,48.71,1.69,5.57,3.16,342.35,6.71,1.13,
801010,农林牧渔,2006-06-05 00:00:00.0,646.79,662.82,640.45,662.63,3.29,16.1,1.84,4.47,48.18,1.72,5.67,2.88,345.28,6.77,1.12,
801010,农林牧渔,2006-06-02 00:00:00.0,650.02,658.69,642.13,650.65,3.68,16.59,-0.23,4.99,47.31,1.68,5.54,2.33,339.58,6.66,1.24,
801010,农林牧渔,2006-06-01 00:00:00.0,630.95,652.17,630.6,652.17,2.99,13.52,2.68,4.05,47.36,1.68,5.47,2.24,340.37,6.67,1.24,
801010,农林牧渔,2006-05-31 00:00:00.0,638.95,648.76,631.22,635.15,2.71,13.33,-1.35,3.67,46.35,1.65,5.31,2.48,333.64,6.54,0.68,
801010,农林牧渔,2006-05-30 00:00:00.0,630.02,644.65,629.22,643.87,3.31,15.8,1.88,4.49,47,1.68,5.36,3.08,338.23,6.63,0.68,
801010,农林牧渔,2006-05-29 00:00:00.0,614.8,632.18,614.51,631.96,2.46,11.92,2.27,3.34,46.07,1.64,5.3,2.58,331.96,6.51,0.69,
801010,农林牧渔,2006-05-26 00:00:00.0,600.87,618,600.49,617.93,2.51,11.99,2.52,3.4,44.3,1.6,5.16,3.06,324.59,6.36,0.73,
801010,农林牧渔,2006-05-25 00:00:00.0,593.81,606.47,590.61,602.74,2.01,9.13,0.88,2.74,43.55,1.57,5.03,2.55,316.03,6.2,0.75,
801010,农林牧渔,2006-05-24 00:00:00.0,607.99,624.39,582.41,597.51,3.35,15.55,-1.93,4.56,44.86,1.59,4.96,3,313.29,6.14,0.67,
801010,农林牧渔,2006-05-23 00:00:00.0,634.38,638.73,609.24,609.24,3.77,17.58,-5.19,5.16,45.2,1.61,5.08,2.96,318.71,6.25,0.68,
801010,农林牧渔,2006-05-22 00:00:00.0,628.27,647.66,628.27,642.58,4.4,20.83,2.46,6.07,46.78,1.66,5.35,3.17,330.23,6.48,0.66,
801010,农林牧渔,2006-05-19 00:00:00.0,596.23,627.97,596.23,627.17,4.13,19.97,5.15,5.7,46.4,1.65,5.43,3.27,328.14,6.43,0.65,
801010,农林牧渔,2006-05-18 00:00:00.0,586.6,600.62,581.05,596.48,2.67,12.69,0.89,3.68,44.21,1.57,5.2,2.27,312.04,6.12,0.68,
801010,农林牧渔,2006-05-17 00:00:00.0,577.18,599.36,576.65,591.19,3.25,16.41,1.43,4.49,43.84,1.56,5.14,2.49,309.29,6.06,0.69,
801010,农林牧渔,2006-05-16 00:00:00.0,608.32,616.85,582.07,582.86,4.29,24.02,-3.23,5.92,43.22,1.54,5.05,2.93,304.93,5.98,0.7,
801010,农林牧渔,2006-05-15 00:00:00.0,578.98,602.5,578.56,602.3,3.54,16.55,4.18,4.89,44.6,1.59,5.2,2.07,315.07,6.18,0.68,
801010,农林牧渔,2006-05-12 00:00:00.0,551.39,578.26,550.5,578.15,3.62,15.57,4.05,4.99,42.82,1.53,4.93,2.56,302.45,5.93,0.7,
801010,农林牧渔,2006-05-11 00:00:00.0,556.33,571.46,555.56,555.66,4.29,15.99,-0.39,5.92,41.22,1.47,4.71,2.38,290.68,5.7,0.73,
801010,农林牧渔,2006-05-10 00:00:00.0,544.42,564.81,541.11,557.83,4.17,19.6,2.96,5.76,41.36,1.48,4.73,3.36,291.79,5.72,0.73,
801010,农林牧渔,2006-05-09 00:00:00.0,523.79,542.17,521.61,541.81,3.83,18.37,3.65,5.28,39.39,1.47,4.61,3.25,283.41,5.56,0.77,
801010,农林牧渔,2006-05-08 00:00:00.0,507.72,523.45,507.72,522.75,2.46,11.44,2.33,3.39,38,1.42,4.46,2.58,273.43,5.36,0.8,
801010,农林牧渔,2006-04-28 00:00:00.0,494.03,513.56,487.31,510.85,2.45,11.19,2.49,3.38,27.89,1.39,4.39,2.78,267.21,5.24,0.82,
801010,农林牧渔,2006-04-27 00:00:00.0,497.37,500.27,490.47,498.42,2.3,9.83,0.22,3.18,26.72,1.38,4.31,2.92,260.77,5.11,0.81,
801010,农林牧渔,2006-04-26 00:00:00.0,494.88,504.67,492.18,497.33,2.63,12.11,-0.03,3.64,26.89,1.38,4.32,2.77,260.26,5.1,0.82,
801010,农林牧渔,2006-04-25 00:00:00.0,487.89,500.86,478.74,497.47,2.79,12.44,1.01,3.86,26.83,1.38,4.26,3.2,260.34,5.1,0.83,
801010,农林牧渔,2006-04-24 00:00:00.0,498.8,501.3,488.08,492.49,3.52,16.38,-0.72,4.91,26.37,1.37,4.26,3.84,257.07,5.04,0.84,
801010,农林牧渔,2006-04-21 00:00:00.0,481.82,498.06,481.82,496.05,3.03,13.22,2.56,4.23,26.49,1.37,4.35,3.37,258.91,5.08,0.83,
801010,农林牧渔,2006-04-20 00:00:00.0,484.51,488.14,479.76,483.65,2.95,12.05,-0.19,4.11,25.76,1.34,4.29,3.27,252.41,4.95,0.85,
801010,农林牧渔,2006-04-19 00:00:00.0,483.78,488.46,477.4,484.55,2.65,9.57,-0.37,3.7,25.76,1.34,4.34,2.93,252.88,4.96,0.85,
801010,农林牧渔,2006-04-18 00:00:00.0,486.67,489.33,483.58,486.35,3.06,10.3,-0.07,4.26,24.97,1.36,4.35,3.44,253.81,4.98,0.88,
801010,农林牧渔,2006-04-17 00:00:00.0,481.73,490.85,479.67,486.71,2.71,10.42,0.8,3.94,25.69,1.35,4.36,3.22,252.06,4.94,0.86,
801010,农林牧渔,2006-04-14 00:00:00.0,474.04,483.05,469.36,482.87,2.05,7.85,1.54,2.98,25.48,1.34,4.32,2.72,250.05,4.9,0.86,
801010,农林牧渔,2006-04-13 00:00:00.0,484.84,490.18,475.38,475.54,3.93,15.77,-1.86,5.71,24.62,1.34,4.26,4.73,246.27,4.83,0.89,
801010,农林牧渔,2006-04-12 00:00:00.0,479.49,486.38,476.97,484.54,2.5,9.1,0.97,3.65,25.53,1.34,4.39,2.99,250.65,4.91,0.88,
801010,农林牧渔,2006-04-11 00:00:00.0,479.75,481.5,474.37,479.89,2.37,8.93,0.3,3.46,25.3,1.33,4.35,2.5,248.25,4.87,0.89,
801010,农林牧渔,2006-04-10 00:00:00.0,470.95,484.2,464.72,478.44,1.61,5.87,1.38,2.36,25.24,1.33,4.34,1.79,247.48,4.85,0.9,
801010,农林牧渔,2006-04-07 00:00:00.0,468.77,472.08,466.27,471.94,2.5,9.24,0.47,3.66,24.89,1.31,4.26,2.79,244.13,4.79,0.91,
801010,农林牧渔,2006-04-06 00:00:00.0,469.56,474.77,465.12,469.75,3.09,11.46,0.02,4.52,24.76,1.35,4.24,3.28,242.99,4.76,0.94,
801010,农林牧渔,2006-04-05 00:00:00.0,466.05,471.01,463.94,469.66,2.28,9.55,0.87,3.44,24.8,1.32,4.27,3.12,241.2,4.73,0.92,
801010,农林牧渔,2006-04-04 00:00:00.0,460.01,465.67,457.23,465.62,2.17,9.34,1.53,3.27,24.61,1.31,4.22,2.94,239.16,4.69,0.91,
801010,农林牧渔,2006-04-03 00:00:00.0,448.14,458.59,448.04,458.59,1.7,6.96,2.3,2.57,24.24,1.29,4.15,2.48,235.56,4.62,0.92,
801010,农林牧渔,2006-03-31 00:00:00.0,448.51,449.64,444.2,448.26,1.06,4.44,-0.13,1.6,23.64,1.25,4.05,2.13,230.25,4.51,0.94,
801010,农林牧渔,2006-03-30 00:00:00.0,452.38,452.83,447.34,448.86,1.48,5.99,-0.91,2.24,23.66,1.26,4.05,2.75,230.56,4.52,0.94,
801010,农林牧渔,2006-03-29 00:00:00.0,453.74,457.66,452.42,453.01,1.73,7.05,-0.17,2.61,24.64,1.27,4.08,2.68,232.71,4.56,0.95,
801010,农林牧渔,2006-03-28 00:00:00.0,452.39,453.8,450.49,453.8,1.23,4.87,0.44,1.87,24.16,1.27,4.09,2.63,232.66,4.56,0.93,
801010,农林牧渔,2006-03-27 00:00:00.0,448.4,451.8,444.58,451.8,1.1,4.47,0.98,1.67,24.05,1.27,4.06,2.71,231.63,4.54,0.94,
801010,农林牧渔,2006-03-24 00:00:00.0,452.92,453.9,446.46,447.42,1.25,4.87,-1.31,1.89,23.8,1.26,4.03,2.44,229.39,4.5,0.95,
801010,农林牧渔,2006-03-23 00:00:00.0,447.35,454.23,446.3,453.35,1.76,7.22,1.26,2.68,24.13,1.27,4.08,3.51,232.42,4.56,0.93,
801010,农林牧渔,2006-03-22 00:00:00.0,444.06,447.69,441.74,447.69,1.04,4.05,0.69,1.57,23.82,1.26,4.04,2.29,229.51,4.5,0.94,
801010,农林牧渔,2006-03-21 00:00:00.0,440.47,448.09,439.08,444.63,1.56,6.19,1.09,2.37,23.65,1.25,4.01,3.38,227.95,4.47,0.95,
801010,农林牧渔,2006-03-20 00:00:00.0,435.61,439.95,432.98,439.86,0.86,3.31,1.05,1.31,23.38,1.23,3.99,2.27,225.51,4.42,0.96,
801010,农林牧渔,2006-03-17 00:00:00.0,436.29,437.37,433.21,435.3,0.93,3.69,-0.34,1.41,23.13,1.22,3.95,2.72,223.18,4.38,0.97,
801010,农林牧渔,2006-03-16 00:00:00.0,438.94,439.44,435.2,436.77,0.86,3.36,-0.63,1.29,23.49,1.23,3.96,2.41,224.62,4.4,0.97,
801010,农林牧渔,2006-03-15 00:00:00.0,433.42,439.96,432.69,439.54,1.07,4.17,0.97,1.62,23.64,1.24,4,3.06,226.04,4.43,0.96,
801010,农林牧渔,2006-03-14 00:00:00.0,431.24,438.43,430.45,435.3,1.14,4.23,0.72,1.72,23.31,1.23,3.96,4.02,223.86,4.39,0.96,
801010,农林牧渔,2006-03-13 00:00:00.0,427.54,432.68,427.33,432.19,0.75,2.7,0.86,1.14,23.11,1.21,3.95,2.59,220.36,4.32,0.98,
801010,农林牧渔,2006-03-10 00:00:00.0,428.51,432.27,425.53,428.51,0.88,3.18,-0.19,1.34,23.13,1.22,3.99,2.97,220.43,4.32,0.98,
801010,农林牧渔,2006-03-09 00:00:00.0,434.9,436.69,428.77,429.33,0.85,3.1,-1.54,1.3,23.17,1.22,3.98,2.78,220.85,4.33,0.98,
801010,农林牧渔,2006-03-08 00:00:00.0,434.26,437.52,430.27,436.04,0.93,3.37,-0.09,1.41,23.54,1.24,4.04,2.38,224.3,4.4,0.97,
801010,农林牧渔,2006-03-07 00:00:00.0,450.07,450.76,435.52,436.41,1.27,4.78,-3.38,1.93,23.53,1.24,4.05,3.01,224.5,4.4,0.97,
801010,农林牧渔,2006-03-06 00:00:00.0,454.4,454.92,450.02,451.69,1.2,4.35,-0.46,1.83,24.37,1.28,4.17,2.95,232.36,4.56,0.93,
801010,农林牧渔,2006-03-03 00:00:00.0,452.82,455.29,448.35,453.79,1.48,5.57,-0.2,2.25,24.27,1.37,4.19,2.95,233.44,4.58,0.87,
801010,农林牧渔,2006-03-02 00:00:00.0,463.55,463.99,452.15,454.68,2.25,8.44,-1.89,3.43,24.63,1.4,4.23,3.74,233.56,4.58,0.93,
801010,农林牧渔,2006-03-01 00:00:00.0,462.64,463.43,458.98,463.43,1.42,5.29,0.01,2.17,25.06,1.43,4.33,2.94,238.05,4.67,0.91,
801010,农林牧渔,2006-02-28 00:00:00.0,460.43,464.88,453.84,463.36,2.08,7.62,0.41,3.18,25.03,1.43,4.32,4.44,238.02,4.67,0.91,
801010,农林牧渔,2006-02-27 00:00:00.0,458.73,462.03,453.09,461.46,1.83,6.45,0.77,2.79,24.93,1.42,4.31,3.31,237.04,4.65,0.91,
801010,农林牧渔,2006-02-24 00:00:00.0,458.75,459.17,455.2,457.93,1.37,4.94,-0.19,2.09,24.77,1.39,4.27,2.77,235.23,4.61,0.92,
801010,农林牧渔,2006-02-23 00:00:00.0,456.92,458.78,451.93,458.78,1.6,5.91,0.39,2.44,24.79,1.39,4.28,3.42,235.67,4.62,0.92,
801010,农林牧渔,2006-02-22 00:00:00.0,451.98,462.13,451.4,457.02,2.24,8.13,1.51,3.41,24.72,1.39,4.25,3.85,234.76,4.6,0.92,
801010,农林牧渔,2006-02-21 00:00:00.0,443.81,450.39,438.69,450.24,1.23,4.35,1.31,1.88,24.33,1.37,4.2,2.1,231.28,4.53,0.94,
801010,农林牧渔,2006-02-20 00:00:00.0,441.82,447.11,441.78,444.43,1.47,5.5,0.37,2.25,24.01,1.35,4.15,3.11,228.29,4.48,0.95,
801010,农林牧渔,2006-02-17 00:00:00.0,446.31,449.34,442.08,442.8,1.83,6.88,-1.16,2.79,23.95,1.34,4.13,3.51,227.46,4.46,0.95,
801010,农林牧渔,2006-02-16 00:00:00.0,462.51,463.95,447.79,448,2.14,8.18,-3.14,3.27,24.24,1.36,4.17,3.34,230.13,4.51,0.94,
801010,农林牧渔,2006-02-15 00:00:00.0,465.44,466.06,460.42,462.53,1.75,6.34,-0.56,2.66,25.06,1.4,4.29,2.84,237.59,4.66,0.91,
801010,农林牧渔,2006-02-14 00:00:00.0,459.82,466.36,459.31,465.13,1.85,6.56,1.11,2.82,25.3,1.4,4.32,3.68,238.93,4.68,0.91,
801010,农林牧渔,2006-02-13 00:00:00.0,461.18,461.19,453.6,460.01,1.49,5.71,-0.13,2.3,25.15,1.4,4.29,2.81,236.07,4.63,0.92,
801010,农林牧渔,2006-02-10 00:00:00.0,453.24,460.94,453.22,460.59,1.64,7.06,1.48,2.53,25.21,1.4,4.29,3.45,236.37,4.63,0.92,
801010,农林牧渔,2006-02-09 00:00:00.0,463.11,463.54,453.03,453.86,1.62,6.72,-2.15,2.5,24.82,1.38,4.26,3.14,232.92,4.57,0.93,
801010,农林牧渔,2006-02-08 00:00:00.0,462.33,464.29,457.03,463.85,1.99,8.21,0.16,3.06,25.39,1.41,4.33,3.41,238.05,4.67,0.91,
801010,农林牧渔,2006-02-07 00:00:00.0,453.05,463.57,451.18,463.13,2.99,12.1,2.4,4.61,26.56,1.44,4.31,3.97,237.68,4.66,0.94,
801010,农林牧渔,2006-02-06 00:00:00.0,444.54,456.8,438.27,452.28,1.78,7.38,2.6,2.76,25.2,1.4,4.19,3.19,231.4,4.54,0.94,
801010,农林牧渔,2006-01-25 00:00:00.0,441.49,444.75,436.83,440.81,1.52,5.81,-0.15,2.35,24.53,1.36,4.09,2.72,225.53,4.42,0.96,
801010,农林牧渔,2006-01-24 00:00:00.0,442.93,445.53,440.75,441.47,1.6,6.21,-0.66,2.47,25.02,1.37,4.12,2.52,225.87,4.43,0.91,
801010,农林牧渔,2006-01-23 00:00:00.0,437.38,444.41,434.85,444.41,2.22,8.6,1.31,3.45,24.85,1.38,4.17,3.89,227.1,4.45,0.95,
801010,农林牧渔,2006-01-20 00:00:00.0,440.7,441.69,435.52,438.68,1.78,6.56,-0.72,2.77,24.5,1.36,4.17,2.7,224.17,4.4,0.97,
801010,农林牧渔,2006-01-19 00:00:00.0,438.25,441.87,436.63,441.87,1.65,6.11,0.83,2.57,24.66,1.37,4.22,2.66,225.8,4.43,0.96,
801010,农林牧渔,2006-01-18 00:00:00.0,431.45,438.94,431.43,438.23,1.2,4.22,1.19,1.87,24.45,1.36,4.19,2.19,223.93,4.39,0.97,
801010,农林牧渔,2006-01-17 00:00:00.0,431.83,434.39,430.62,433.09,1.11,3.86,-0.32,1.72,24.16,1.34,4.14,2.55,221.31,4.34,0.98,
801010,农林牧渔,2006-01-16 00:00:00.0,440.9,441.48,434.05,434.5,1.66,5.97,-1.47,2.58,24.25,1.35,4.16,3.09,222.03,4.35,0.98,
801010,农林牧渔,2006-01-13 00:00:00.0,438.94,442.69,437.14,440.97,1.98,7.36,0.97,3.08,24.62,1.37,4.2,3.42,225.33,4.42,0.96,
801010,农林牧渔,2006-01-12 00:00:00.0,428.77,436.75,427.96,436.75,1.66,5.88,2.04,2.59,24.39,1.36,4.15,2.8,223.18,4.38,0.97,
801010,农林牧渔,2006-01-11 00:00:00.0,431.8,432.77,426.82,428.03,1.63,5.95,-1.2,2.54,23.89,1.33,4.08,2.56,218.72,4.29,0.99,
801010,农林牧渔,2006-01-10 00:00:00.0,431.57,433.26,427.9,433.22,1.74,6.13,0.43,2.7,24.17,1.34,4.1,2.95,221.37,4.34,0.98,
801010,农林牧渔,2006-01-09 00:00:00.0,424.48,431.35,422.71,431.35,2.02,7.09,1.58,3.14,24.08,1.34,4.09,3.18,220.42,4.32,0.98,
801010,农林牧渔,2006-01-06 00:00:00.0,423.08,426.66,420.82,424.63,2.05,7.4,0.34,3.19,23.69,1.32,4.04,2.8,216.99,4.25,1,
801010,农林牧渔,2006-01-05 00:00:00.0,421.49,423.45,417.84,423.2,1.86,6.8,0.57,2.89,23.6,1.31,4.03,2.95,216.26,4.24,1,
801010,农林牧渔,2006-01-04 00:00:00.0,416.83,420.95,415.34,420.78,1.41,5.33,0.87,2.18,25.84,1.3,4,3.02,215.01,4.22,1.01,
801010,农林牧渔,2005-12-30 00:00:00.0,421.18,422.39,416.31,417.15,1.01,4.16,-0.9,1.59,24.2,1.31,3.99,2.64,212.48,4.17,1.02,
801010,农林牧渔,2005-12-29 00:00:00.0,416.57,421.35,416.47,420.92,1.28,5.07,1.02,2.02,24.39,1.33,4.03,2.96,214.4,4.2,1.01,
801010,农林牧渔,2005-12-28 00:00:00.0,415.5,417.62,415.09,416.68,1.26,4.75,0.11,2,24.13,1.31,3.99,4.49,212.25,4.16,1.02,
801010,农林牧渔,2005-12-27 00:00:00.0,412.04,417.35,410.57,416.23,1.36,4.95,0.82,2.15,24.09,1.31,3.97,4.41,212.02,4.16,1.02,
801010,农林牧渔,2005-12-26 00:00:00.0,407.86,414.46,406.78,412.86,1.54,5.76,1.21,2.44,23.89,1.3,3.95,4.17,210.3,4.12,1.03,
801010,农林牧渔,2005-12-23 00:00:00.0,402.6,407.93,401.24,407.93,0.93,3.69,1.14,1.48,23.59,1.28,3.91,3.43,207.79,4.07,1.04,
801010,农林牧渔,2005-12-22 00:00:00.0,399.82,403.4,399.82,403.33,0.65,2.34,0.44,1.02,23.32,1.27,3.86,2.8,205.45,4.03,1.06,
801010,农林牧渔,2005-12-21 00:00:00.0,404.58,406.48,400.82,401.55,0.89,3.17,-1.06,1.4,23.2,1.26,3.83,3.58,204.54,4.01,1.06,
801010,农林牧渔,2005-12-20 00:00:00.0,403.7,406.35,402.21,405.87,1.13,3.98,0.02,1.78,23.45,1.28,3.87,4.6,206.74,4.05,1.05,
801010,农林牧渔,2005-12-19 00:00:00.0,400.68,405.87,400.12,405.79,1.23,4.12,1.01,1.94,24.17,1.29,3.89,4.89,206.7,4.05,0.91,
801010,农林牧渔,2005-12-16 00:00:00.0,398.24,401.8,397.46,401.72,1.03,3.36,0.59,1.64,23.61,1.28,3.86,3.41,204.4,4.01,1.06,
801010,农林牧渔,2005-12-15 00:00:00.0,400.48,403.56,398.12,399.38,1.74,5.88,-0.52,2.77,23.53,1.27,3.84,4.68,203.21,3.98,1.04,
801010,农林牧渔,2005-12-14 00:00:00.0,395.06,402.2,392.96,401.46,1.34,4.47,1.11,2.14,23.63,1.28,3.86,3.9,204.12,4,1.06,
801010,农林牧渔,2005-12-13 00:00:00.0,395.2,397.29,391.44,397.04,1.3,4.22,-0.06,2.08,23.36,1.27,3.82,4.73,201.87,3.96,1.07,
801010,农林牧渔,2005-12-12 00:00:00.0,390.41,397.7,387.92,397.26,1.79,5.6,1.56,2.87,23.36,1.27,3.83,5.96,201.99,3.96,1.07,
801010,农林牧渔,2005-12-09 00:00:00.0,384.4,391.5,383.67,391.15,1.17,3.61,1.49,1.87,22.98,1.25,3.8,3.54,198.88,3.9,1.09,
801010,农林牧渔,2005-12-08 00:00:00.0,387.06,389.19,383.77,385.42,0.89,2.84,-0.42,1.42,22.64,1.23,3.76,3.44,195.97,3.84,1.11,
801010,农林牧渔,2005-12-07 00:00:00.0,383.86,387.58,382.86,387.03,0.88,2.79,0.51,1.41,22.69,1.23,3.77,3.75,196.79,3.86,1.1,
801010,农林牧渔,2005-12-06 00:00:00.0,382.66,385.56,379.98,385.06,0.77,2.86,0.26,1.31,22.59,1.23,3.8,3.64,195.79,3.84,1.11,
801010,农林牧渔,2005-12-05 00:00:00.0,389.81,391.54,383.76,384.07,0.82,2.96,-1.71,1.39,22.54,1.22,3.79,3.46,195.28,3.83,1.11,
801010,农林牧渔,2005-12-02 00:00:00.0,392.75,394.02,388.84,390.74,0.82,2.95,-0.63,1.39,22.93,1.24,3.85,3.82,198.67,3.9,1.09,
801010,农林牧渔,2005-12-01 00:00:00.0,392.08,396.09,391.19,393.24,0.77,3.47,0.35,1.31,23.04,1.25,3.89,4.93,199.9,3.92,1.08,
801010,农林牧渔,2005-11-30 00:00:00.0,389.43,392,387.63,391.88,0.58,2.47,0.32,0.99,22.99,1.25,3.9,2.97,199.21,3.91,1.09,
801010,农林牧渔,2005-11-29 00:00:00.0,397.34,397.77,390.45,390.64,0.64,2.58,-1.78,1.09,22.91,1.24,3.88,3.36,198.58,3.89,1.09,
801010,农林牧渔,2005-11-28 00:00:00.0,402.12,402.6,396.41,397.71,0.8,3.7,-1.22,1.36,24.33,1.25,3.95,4.54,202.17,3.96,1.09,
801010,农林牧渔,2005-11-25 00:00:00.0,402.2,403.14,399.82,402.62,0.55,1.71,0.05,0.93,24.03,1.29,4.13,1.86,205.23,4.02,1.06,
801010,农林牧渔,2005-11-24 00:00:00.0,402.16,403.77,400.4,402.43,0.74,2.92,0.34,1.25,24.01,1.29,4.13,2.74,205.13,4.02,1.06,
